date;Brazil;China;Colombia;France;Ghana;India;Indonesia;Japan;Netherlands;Senegal;Singapore;Switzerland;United States
1985-05-01;1.9970753350070967;0.0;0.22340938229254134;0.04733575131634827;0.15058765805386365;0.06613974171539637;0.05090579758452063;0.015533804972076577;0.015335053248640134;0.10728297925509374;-0.0014181918032789183;0.025403628693290735;0.0299644534217671
1985-06-01;1.9313692713618509;0.0;0.21903628503153819;0.04459193979907244;0.1624709708927558;0.06878578825535793;0.05182090658864556;0.014336562849883522;0.013522356529418515;0.10160358002891867;-0.0029730470327621154;0.02316606119400099;0.02859145639697465
1985-07-01;1.8656632077166049;0.0;0.214663187770535;0.041848128281796605;0.174354283731648;0.0714318347953195;0.0527360155927705;0.013139320727690465;0.011709659810196898;0.0959241808027436;-0.0045279022622453135;0.020928493694711246;0.0272184593721822
1985-08-01;1.799957144071359;0.0;0.21029009050953185;0.039104316764520766;0.18623759657054015;0.07407788133528107;0.05365112459689543;0.01194207860549741;0.009896963090975281;0.09024478157656854;-0.006082757491728511;0.018690926195421505;0.02584546234738975
1985-09-01;1.7342510804261133;0.0;0.2059169932485287;0.036360505247244934;0.19812090940943233;0.07672392787524263;0.054566233601020364;0.010744836483304354;0.008084266371753664;0.08456538235039349;-0.007637612721211708;0.01645335869613176;0.024472465322597302
1985-10-01;1.6685450167808673;0.0;0.2015438959875255;0.0336166937299691;0.2100042222483245;0.0793699744152042;0.0554813426051453;0.009547594361111298;0.006271569652532047;0.0788859831242184;-0.009192467950694904;0.014215791196842017;0.023099468297804848
1985-11-01;1.6028389531356215;0.0;0.19717079872652235;0.03087288221269327;0.22188753508721665;0.08201602095516576;0.056396451609270225;0.008350352238918243;0.004458872933310428;0.07320658389804335;-0.010747323180178101;0.011978223697552276;0.0217264712730124
1985-12-01;1.5371328894903757;0.0;0.19279770146551917;0.028129070695417438;0.2337708479261088;0.08466206749512734;0.05731156061339516;0.0071531101167251875;0.0026461762140888127;0.06752718467186829;-0.012302178409661302;0.009740656198262532;0.02035347424821995
1986-01-01;1.4714268258451297;0.0;0.188424604204516;0.025385259178141602;0.245654160765001;0.0873081140350889;0.05822666961752009;0.00595586799453213;0.0008334794948671929;0.06184778544569322;-0.013857033639144499;0.00750308869897279;0.0189804772234275
1986-02-01;1.5390881385779773;0.006028196275546692;0.19214091303008785;0.02601056942496427;0.2583622039325311;0.08736467871595432;0.061106660592406666;0.005564693029734968;0.00018802029418092366;0.05324320016993707;-0.012266192067590966;0.008078104993685432;0.02045257346940595
1986-03-01;1.606749451310825;0.012056392551093384;0.19585722185565968;0.026635879671786933;0.2710702471000613;0.08742124339681975;0.06398665156729325;0.005173518064937805;-0.0004574389065053456;0.04463861489418092;-0.010675350496037433;0.008653121288398074;0.021924669715384402
1986-04-01;1.6744107640436723;0.018084588826640074;0.19957353068123151;0.0272611899186096;0.28377829026759144;0.08747780807768518;0.06686664254217982;0.004782343100140643;-0.0011028981071916147;0.036034029618424765;-0.0090845089244839;0.009228137583110717;0.02339676596136285
