date;bank capital to assets ratio;bank nonperforming loans;cereal yield;energy imports;food exports;high-tech exports;inflation;lending interest rate;life expectancy;population density;real interest rate;broad money;exports of goods and services;gross domestic savings;high-tech value added;household consumption expenditure;imports of goods and services;listed companies;manufacturing value added;r and d spend;services trade;trade;government debt service;government interest payments external debt;government tax revenue;birth deaths;broadband subscriptions;electricity access;co2 emissions;electricity consumption;mobile subscriptions;newborns;overweight;rural population;unemployed;urban population;workers
1987-07-01;0.0;0.0;1.4446353333333333;-0.2582971507410812;0.1294493320691062;0.0;0.47076624154344937;2.770422742850434;56.26295680216802;0.29705732585409583;0.024196763601535807;0.5990062302635846;0.13333936883068692;0.238091343740918;0.0;0.5488424129574099;0.13002952203278417;0.4413774663995492;0.056934872252569005;0.0;0.05830561086743868;0.3514479511679067;0.05121034739998817;0.025765671141999104;1.0;0.018252845207140385;0.0;0.0;3.0653587021290485;1.6587185647057234;0.0006763081085316414;0.027082410051535062;0.14570448307159067;0.5792482777896745;0.003734829633058806;0.4203953297762528;0.02622644864569817
1987-08-01;0.0;0.0;1.4492027037037039;-0.26191839198698263;0.128893723792304;0.0;0.5230668646317903;3.2225145733933553;56.20122322493225;0.29749517769753986;0.027193520762209773;0.6012460597381394;0.13367388891919543;0.23887027131898264;0.0;0.5485689581919495;0.13036392820999831;0.443161502783042;0.056885677195138665;0.0;0.058285845099887997;0.35232889383480803;0.05143736504823566;0.025684507409997583;1.0;0.018200810680462434;0.0;0.0;3.0716447299765184;1.6629355511532875;0.0007046111698806186;0.027041165011223285;0.14590961428281937;0.5789485831491265;0.0037100200125591387;0.42069486430613867;0.026226996022076933
1987-09-01;0.0;0.0;1.4537700740740742;-0.26553963323288404;0.12833811551550178;0.0;0.5753674877201314;3.6746064039362762;56.13948964769647;0.29793302954098394;0.030190277922883743;0.6034858892126942;0.13400840900770392;0.2396491988970473;0.0;0.548295503426489;0.13069833438721246;0.4449455391665348;0.056836482137708325;0.0;0.058266079332337316;0.3532098365017094;0.051664382696483144;0.025603343677996063;1.0;0.018148776153784484;0.0;0.0;3.077930757823988;1.6671525376008518;0.000732914231229596;0.02699991997091151;0.14611474549404807;0.5786488885085784;0.0036852103920594712;0.4209943988360245;0.026227543398455695
1987-10-01;0.0;0.0;1.4583374444444446;-0.26916087447878545;0.12778250723869955;0.0;0.6276681108084723;4.126698234479197;56.0777560704607;0.298370881384428;0.03318703508355771;0.6057257186872489;0.13434292909621243;0.24042812647511197;0.0;0.5480220486610285;0.1310327405644266;0.44672957555002757;0.056787287080277984;0.0;0.05824631356478664;0.3540907791686107;0.05189140034473063;0.025522179945994546;1.0;0.018096741627106533;0.0;0.0;3.0842167856714573;1.6713695240484159;0.0007612172925785734;0.026958674930599735;0.1463198767052768;0.5783491938680304;0.003660400771559804;0.4212939333659104;0.026228090774834456
1987-11-01;0.0;0.0;1.462904814814815;-0.2727821157246869;0.12722689896189734;0.0;0.6799687338968132;4.578790065022118;56.01602249322492;0.29880873322787205;0.03618379224423168;0.6079655481618037;0.1346774491847209;0.2412070540531766;0.0;0.5477485938955682;0.13136714674164074;0.4485136119335203;0.056738092022847644;0.0;0.05822654779723596;0.35497172183551207;0.05211841799297812;0.025441016213993025;1.0;0.018044707100428586;0.0;0.0;3.090502813518927;1.6755865104959802;0.0007895203539275506;0.02691742989028796;0.1465250079165055;0.5780494992274824;0.0036355911510601367;0.42159346789579627;0.026228638151213218
1987-12-01;0.0;0.0;1.4674721851851853;-0.2764033569705883;0.12667129068509514;0.0;0.7322693569851542;5.030881895565039;55.95428891598915;0.2992465850713161;0.039180549404905646;0.6102053776363584;0.13501196927322942;0.24198598163124124;0.0;0.5474751391301078;0.13170155291885488;0.4502976483170131;0.056688896965417304;0.0;0.05820678202968528;0.3558526645024134;0.0523454356412256;0.025359852481991508;1.0;0.017992672573750635;0.0;0.0;3.096788841366397;1.6798034969435442;0.000817823415276528;0.026876184849976184;0.14673013912773422;0.5777498045869344;0.0036107815305604692;0.4218930024256822;0.02622918552759198
1988-01-01;0.0;0.0;1.4720395555555557;-0.28002459821648973;0.12611568240829293;0.01643096129408319;0.7845699800734952;5.48297372610796;55.892555338753375;0.29968443691476016;0.042177306565579616;0.6124452071109132;0.1353464893617379;0.2427649092093059;0.0;0.5472016843646473;0.13203595909606902;0.45208168470050586;0.056639701907986964;0.0;0.0581870162621346;0.35673360716931474;0.05257245328947309;0.025278688749989987;1.0;0.017940638047072684;0.0;0.0;3.1030748692138665;1.6840204833911085;0.0008461264766255053;0.02683493980966441;0.14693527033896292;0.5774501099463863;0.0035859719100608018;0.422192536955568;0.02622973290397074
1988-02-01;0.0;0.0;1.4731772592592594;-0.2805568733171125;0.1256867384012425;0.016850509360262986;0.7709058403070261;5.0391622351267085;55.90808841915084;0.30012499554798827;0.03911592863939243;0.612332271361028;0.1353122386170185;0.2436269691391149;0.0;0.545159166315085;0.13208811098476672;0.4563038179665692;0.05659737711088156;0.0;0.058239651935428516;0.35833461734332434;0.052157092734099963;0.025252074052747476;1.0;0.017889596884727126;0.0;0.0;3.105383252388908;1.686811808486314;0.0008927707157409231;0.026791928035614202;0.14716303511218964;0.5771580575539743;0.0035634553554692253;0.4224844749234984;0.026234074162264562
1988-03-01;0.0;0.0;1.474314962962963;-0.2810891484177353;0.12525779439419207;0.017270057426442782;0.757241700540557;4.595350744145456;55.92362149954832;0.30056555418121644;0.03605455071320524;0.6122193356111428;0.1352779878722991;0.2444890290689239;0.0;0.5431166482655228;0.13214026287346442;0.4605259512326325;0.056555052313776145;0.0;0.058292287608722425;0.35993562751733393;0.05174173217872684;0.025225459355504964;1.0;0.01783855572238157;0.0;0.0;3.10769163556395;1.6896031335815191;0.0009394149548563409;0.026748916261563997;0.14739079988541637;0.5768660051615623;0.003540938800877649;0.42277641289142875;0.026238415420558384
1988-04-01;0.0;0.0;1.4754526666666667;-0.28162142351835806;0.12482885038714164;0.017689605492622575;0.7435775607740878;4.151539253164205;55.93915457994579;0.30100611281444456;0.032993172787018056;0.6121063998612576;0.1352437371275797;0.2453510889987329;0.0;0.5410741302159604;0.13219241476216215;0.46474808449869587;0.05651272751667074;0.0;0.05834492328201634;0.3615366376913435;0.051326371623353705;0.025198844658262453;1.0;0.01778751456003601;0.0;0.0;3.110000018738992;1.6923944586767243;0.0009860591939717586;0.02670590448751379;0.1476185646586431;0.5765739527691502;0.0035184222462860725;0.4230683508593591;0.026242756678852203
1988-05-01;0.0;0.0;1.4765903703703704;-0.2821536986189808;0.12439990638009121;0.018109153558802372;0.7299134210076187;3.7077277621829534;55.95468766034326;0.3014466714476727;0.02993179486083087;0.6119934641113723;0.1352094863828603;0.2462131489285419;0.0;0.539031612166398;0.13224456665085985;0.46897021776475917;0.05647040271956533;0.0;0.05839755895531026;0.3631376478653531;0.05091101106798058;0.02517222996101994;1.0;0.017736473397690453;0.0;0.0;3.1123084019140337;1.6951857837719297;0.0010327034330871764;0.02666289271346358;0.14784632943186982;0.5762819003767382;0.0034959056916944965;0.4233602888272895;0.026247097937146024
1988-06-01;0.0;0.0;1.4777280740740741;-0.28268597371960363;0.12397096237304078;0.01852870162498217;0.7162492812411496;3.2639162712017016;55.97022074074073;0.30188723008090085;0.026870416934643683;0.6118805283614872;0.1351752356381409;0.2470752088583509;0.0;0.5369890941168357;0.13229671853955755;0.4731923510308225;0.05642807792245992;0.0;0.058450194628604166;0.3647386580393627;0.05049565051260745;0.02514561526377743;1.0;0.017685432235344897;0.0;0.0;3.1146167850890754;1.6979771088671352;0.0010793476722025942;0.026619880939413372;0.14807409420509654;0.5759898479843262;0.00347338913710292;0.42365222679521986;0.026251439195439846
1988-07-01;0.0;0.0;1.4788657777777778;-0.2832182488202264;0.12354201836599035;0.01894824969116196;0.7025851414746804;2.8201047802204497;55.9857538211382;0.30232778871412896;0.023809039008456497;0.611767592611602;0.1351409848934215;0.24793726878815991;0.0;0.5349465760672734;0.13234887042825524;0.4774144842968858;0.056385753125354515;0.0;0.05850283030189808;0.36633966821337227;0.05008028995723432;0.02511900056653492;1.0;0.01763439107299934;0.0;0.0;3.1169251682641175;1.7007684339623403;0.001125991911318012;0.026576869165363164;0.14830185897832326;0.5756977955919143;0.0034508725825113436;0.4239441647631502;0.026255780453733668
1988-08-01;0.0;0.0;1.4800034814814815;-0.28375052392084915;0.12311307435893991;0.019367797757341758;0.6889210017082112;2.3762932892391984;56.00128690153568;0.3027683473473571;0.02074766108226931;0.6116546568617167;0.13510673414870208;0.2487993287179689;0.0;0.5329040580177111;0.13240102231695294;0.4816366175629492;0.0563434283282491;0.0;0.058555465975192;0.36794067838738187;0.049664929401861194;0.02509238586929241;1.0;0.01758334991065378;0.0;0.0;3.119233551439159;1.7035597590575455;0.0011726361504334297;0.02653385739131296;0.14852962375155002;0.5754057431995022;0.0034283560279197672;0.4242361027310806;0.02626012171202749
1988-09-01;0.0;0.0;1.4811411851851852;-0.28428279902147197;0.12268413035188948;0.019787345823521554;0.6752568619417422;1.9324817982579465;56.016819981933146;0.30320890598058525;0.017686283156082123;0.6115417211118316;0.1350724834039827;0.2496613886477779;0.0;0.5308615399681488;0.13245317420565064;0.48585875082901253;0.0563011035311437;0.0;0.05860810164848591;0.36954168856139147;0.04924956884648807;0.0250657711720499;1.0;0.017532308748308224;0.0;0.0;3.121541934614201;1.706351084152751;0.0012192803895488475;0.02649084561726275;0.14875738852477674;0.5751136908070902;0.003405839473328191;0.42452804069901096;0.02626446297032131
1988-10-01;0.0;0.0;1.482278888888889;-0.2848150741220947;0.12225518634483905;0.02020689388970135;0.6615927221752731;1.4886703072766947;56.032353062330614;0.30364946461381337;0.014624905229894937;0.6114287853619463;0.1350382326592633;0.2505234485775869;0.0;0.5288190219185864;0.13250532609434834;0.49008088409507583;0.056258778734038284;0.0;0.05866073732177982;0.37114269873540107;0.04883420829111494;0.025039156474807388;1.0;0.017481267585962666;0.0;0.0;3.1238503177892425;1.7091424092479564;0.0012659246286642653;0.026447833843212542;0.14898515329800346;0.5748216384146781;0.003383322918736615;0.4248199786669413;0.026268804228615134
1988-11-01;0.0;0.0;1.4834165925925926;-0.2853473492227175;0.12182624233778862;0.020626441955881147;0.6479285824088039;1.0448588162954433;56.04788614272809;0.3040900232470415;0.01156352730370775;0.6113158496120611;0.13500398191454388;0.2513855085073959;0.0;0.5267765038690242;0.13255747798304607;0.4943030173611392;0.05621645393693288;0.0;0.05871337299507374;0.3727437089094106;0.048418847735741816;0.025012541777564876;1.0;0.017430226423617107;0.0;0.0;3.126158700964284;1.7119337343431615;0.001312568867779683;0.026404822069162337;0.1492129180712302;0.5745295860222661;0.0033608063641450384;0.4251119166348717;0.026273145486908952
1988-12-01;0.0;0.0;1.4845542962962963;-0.2858796243233403;0.12139729833073819;0.02104599002206094;0.6342644426423347;0.6010473253141919;56.063419223125564;0.30453058188026966;0.008502149377520564;0.611202913862176;0.1349697311698245;0.2522475684372049;0.0;0.5247339858194618;0.13260962987174377;0.4985251506272025;0.056174129139827465;0.0;0.05876600866836765;0.3743447190834202;0.04800348718036868;0.024985927080322365;1.0;0.01737918526127155;0.0;0.0;3.1284670841393263;1.7147250594383667;0.0013592131068951008;0.02636181029511213;0.1494406828444569;0.5742375336298541;0.003338289809553462;0.42540385460280206;0.026277486745202774
1989-01-01;0.0;0.0;1.485692;-0.28641189942396306;0.12096835432368776;0.021465538088240737;0.6206003028758657;0.15723583433293958;56.07895230352303;0.3049711405134978;0.005440771451333377;0.6110899781122907;0.1349354804251051;0.2531096283670139;0.0;0.5226914677698995;0.13266178176044147;0.5027472838932658;0.05613180434272206;0.0;0.05881864434166156;0.3759457292574298;0.04758812662499556;0.024959312383079853;1.0;0.017328144098925993;0.0;0.0;3.130775467314368;1.7175163845335721;0.0014058573460105186;0.02631879852106192;0.14966844761768364;0.573945481237442;0.0033157732549618855;0.4256957925707324;0.026281828003496596
1989-02-01;0.0;0.0;1.4889114814814817;-0.2848021270817788;0.12221391365199129;0.0219122459894165;0.6374121524615992;0.1678989429537382;56.14257405600722;0.30556162157271516;0.006153744224093806;0.6079822237720887;0.13631625580292106;0.25251888473964657;0.0;0.5239130527173458;0.13415136325548807;0.4927689211312548;0.0568520227634451;0.0;0.058992084356590466;0.37597683269193505;0.04712824311335549;0.024630106488955708;1.0;0.01727987008733092;0.0;0.0;3.1224954362351887;1.7451156927391538;0.0014637418353258271;0.026282021430369486;0.14990050468014388;0.5736362027659614;0.00330022005367015;0.4260050344028049;0.026281464848077977
1989-03-01;0.0;0.0;1.492130962962963;-0.2831923547395946;0.12345947298029483;0.022358953890592264;0.6542240020473327;0.1785620515745368;56.20619580849141;0.30615210263193254;0.006866716996854235;0.6048744694318867;0.13769703118073703;0.25192814111227924;0.0;0.5251346376647922;0.13564094475053465;0.4827905583692438;0.057572241184168135;0.0;0.05916552437151936;0.3760079361264403;0.046668359601715434;0.024300900594831566;1.0;0.017231596075735846;0.0;0.0;3.114215405156009;1.7727150009447357;0.0015216263246411357;0.026245244339677048;0.15013256174260411;0.5733269242944807;0.0032846668523784147;0.4263142762348774;0.026281101692659355
1989-04-01;0.0;0.0;1.4953504444444445;-0.2815825823974103;0.12470503230859836;0.02280566179176803;0.6710358516330662;0.18922516019533542;56.269817560975596;0.30674258369114993;0.007579689769614663;0.6017667150916848;0.139077806558553;0.2513373974849119;0.0;0.5263562226122385;0.13713052624558125;0.47281219560723275;0.05829245960489118;0.0;0.05933896438644826;0.37603903956094553;0.046208476090075376;0.02397169470070742;1.0;0.017183322064140773;0.0;0.0;3.1059353740768296;1.8003143091503173;0.0015795108139564442;0.026208467248984613;0.15036461880506435;0.5730176458230002;0.003269113651086679;0.42662351806694987;0.026280738537240736
1989-05-01;0.0;0.0;1.4985699259259262;-0.27997281005522606;0.1259505916369019;0.023252369692943795;0.6878477012187998;0.19988826881613406;56.333439313459785;0.30733306475036737;0.008292662542375092;0.5986589607514827;0.14045858193636895;0.2507466538575446;0.0;0.5275778075596849;0.13862010774062786;0.4628338328452217;0.05901267802561422;0.0;0.059512404401377166;0.3760701429954508;0.04574859257843531;0.023642488806583276;1.0;0.0171350480525457;0.0;0.0;3.0976553429976503;1.8279136173558992;0.0016373953032717528;0.02617169015829218;0.15059667586752457;0.5727083673515195;0.0032535604497949434;0.42693275989902235;0.026280375381822117
1989-06-01;0.0;0.0;1.5017894074074079;-0.2783630377130418;0.12719615096520542;0.023699077594119558;0.7046595508045334;0.21055137743693267;56.39706106594397;0.30792354580958475;0.00900563531513552;0.5955512064112807;0.14183935731418493;0.25015591023017725;0.0;0.5287993925071311;0.14010968923567443;0.4528554700832107;0.05973289644633726;0.0;0.05968584441630606;0.376101246429956;0.045288709066795246;0.023313282912459134;1.0;0.017086774040950627;0.0;0.0;3.0893753119184706;1.8555129255614808;0.0016952797925870611;0.02613491306759974;0.1508287329299848;0.5723990888800389;0.003238007248503208;0.42724200173109483;0.0262800122264035
1989-07-01;0.0;0.0;1.5050088888888893;-0.27675326537085754;0.12844171029350895;0.02414578549529532;0.7214714003902669;0.22121448605773128;56.46068281842817;0.30851402686880214;0.00971860808789595;0.5924434520710787;0.1432201326920009;0.24956516660280992;0.0;0.5300209774545774;0.14159927073072104;0.44287710732119967;0.0604531148670603;0.0;0.05985928443123496;0.37613234986446126;0.04482882555515519;0.02298407701833499;1.0;0.01703850002935555;0.0;0.0;3.0810952808392913;1.8831122337670627;0.0017531642819023697;0.026098135976907307;0.15106078999244504;0.5720898104085583;0.003222454047211472;0.4275512435631673;0.02627964907098488
1989-08-01;0.0;0.0;1.5082283703703707;-0.2751434930286733;0.12968726962181248;0.024592493396471085;0.7382832499760004;0.23187759467852992;56.524304570912356;0.3091045079280195;0.010431580860656379;0.5893356977308768;0.14460090806981687;0.2489744229754426;0.0;0.5312425624020238;0.14308885222576764;0.4328987445591887;0.061173333287783335;0.0;0.060032724446163865;0.3761634532989665;0.04436894204351513;0.022654871124210843;1.0;0.016990226017760478;0.0;0.0;3.072815249760112;1.9107115419726444;0.0018110487712176783;0.026061358886214872;0.15129284705490528;0.5717805319370777;0.003206900845919737;0.4278604853952398;0.026279285915566258
1989-09-01;0.0;0.0;1.5114478518518524;-0.27353372068648907;0.13093282895011604;0.02503920129764685;0.7550950995617339;0.24254070329932853;56.587926323396545;0.3096949889872369;0.011144553633416807;0.5862279433906747;0.14598168344763285;0.24838367934807526;0.0;0.5324641473494701;0.14457843372081422;0.42292038179717767;0.06189355170850638;0.0;0.06020616446109276;0.37619455673347174;0.043909058531875066;0.0223256652300867;1.0;0.016941952006165405;0.0;0.0;3.0645352186809323;1.938310850178226;0.0018689332605329868;0.026024581795522434;0.15152490411736552;0.571471253465597;0.0031913476446280013;0.4281697272273123;0.02627892276014764
1989-10-01;0.0;0.0;1.514667333333334;-0.27192394834430483;0.13217838827841957;0.025485909198822612;0.7719069491474675;0.25320381192012714;56.65154807588073;0.31028547004645435;0.011857526406177234;0.5831201890504727;0.1473624588254488;0.24779293572070793;0.0;0.5336857322969165;0.14606801521586082;0.41294201903516664;0.06261377012922942;0.0;0.06037960447602166;0.376225660167977;0.043449175020235;0.021996459335962556;1.0;0.01689367799457033;0.0;0.0;3.056255187601753;1.965910158383808;0.0019268177498482954;0.02598780470483;0.15175696117982573;0.5711619749941164;0.0031757944433362657;0.42847896905938476;0.02627855960472902
1989-11-01;0.0;0.0;1.5178868148148155;-0.2703141760021206;0.1334239476067231;0.02593261709999838;0.7887187987332009;0.26386692054092575;56.71516982836492;0.31087595110567173;0.012570499178937664;0.5800124347102708;0.14874323420326477;0.2472021920933406;0.0;0.5349073172443628;0.14755759671090743;0.4029636562731556;0.06333398854995245;0.0;0.060553044490950565;0.3762567636024822;0.04298929150859494;0.02166725344183841;1.0;0.01684540398297526;0.0;0.0;3.0479751565225737;1.9935094665893895;0.001984702239163604;0.025951027614137565;0.15198901824228597;0.5708526965226357;0.0031602412420445305;0.42878821089145724;0.026278196449310398
1989-12-01;0.0;0.0;1.521106296296297;-0.2687044036599363;0.13466950693502663;0.026379325001174143;0.8055306483189345;0.27453002916172436;56.77879158084911;0.3114664321648891;0.013283471951698093;0.5769046803700688;0.15012400958108074;0.24661144846597327;0.0;0.5361289021918092;0.149047178205954;0.3929852935111446;0.0640542069706755;0.0;0.06072648450587946;0.37628786703698747;0.042529407996954885;0.02133804754771427;1.0;0.016797129971380186;0.0;0.0;3.039695125443394;2.021108774794971;0.0020425867284789125;0.025914250523445127;0.1522210753047462;0.5705434180511552;0.003144688040752795;0.4290974527235297;0.02627783329389178
1990-01-01;0.0;0.0;1.5243257777777786;-0.2670946313177521;0.13591506626333016;0.026826032902349906;0.8223424979046681;0.285193137782523;56.8424133333333;0.3120569132241065;0.013996444724458521;0.5737969260298668;0.15150478495889672;0.24602070483860594;0.023766823786183763;0.5373504871392555;0.1505367597010006;0.38300693074913356;0.06477442539139854;0.0;0.06089992452080836;0.3763189704714927;0.04206952448531482;0.021008841653590123;1.0;0.016748855959785112;0.0;0.7049542134700645;3.0314150943642146;2.048708083000553;0.002100471217794221;0.025877473432752693;0.15245313236720645;0.5702341395796745;0.0031291348394610593;0.4294066945556022;0.02627747013847316
1990-02-01;0.0;0.0;1.5255475185185192;-0.26437110182085455;0.13545369852372866;0.02685185207034905;0.7986487945983425;0.27026623814227574;56.883967434507646;0.31268412849825855;0.014474817317684883;0.5741971788199612;0.15168099559014706;0.24577265700236786;0.024841437625934694;0.5374479248263335;0.1503528256862977;0.38675999888767504;0.06688064704666277;0.0;0.060987951852573774;0.3759098372269682;0.04187657198994083;0.020908537297783584;1.0;0.01669760336383138;0.0;0.7051247268041351;3.047287307620991;2.0506976689893106;0.002174718988844697;0.025824953368250095;0.15265913482229346;0.5699314227470414;0.0031511608361456415;0.42970931062075046;0.026250164272496795
1990-03-01;0.0;0.0;1.5267692592592599;-0.261647572323957;0.13499233078412715;0.026877671238348194;0.7749550912920169;0.25533933850202845;56.92552153568199;0.31331134377241066;0.014953189910911244;0.5745974316100557;0.1518572062213974;0.2455246091661298;0.02591605146568562;0.5375453625134116;0.1501688916715948;0.3905130670262166;0.068986868701927;0.0;0.061075979184339185;0.37550070398244373;0.041683619494566844;0.020808232941977044;1.0;0.016646350767877648;0.0;0.7052952401382057;3.063159520877768;2.052687254978068;0.002248966759895173;0.025772433303747493;0.15286513727738044;0.5696287059144083;0.003173186832830224;0.4300119266858987;0.02622285840652043
1990-04-01;0.0;0.0;1.5279910000000005;-0.25892404282705955;0.13453096304452564;0.02690349040634734;0.7512613879856913;0.2404124388617812;56.967075636856336;0.3139385590465627;0.015431562504137606;0.5749976844001503;0.15203341685264776;0.24527656132989173;0.02699066530543655;0.5376428002004896;0.1499849576568919;0.39426613516475806;0.07109309035719123;0.0;0.061164006516104596;0.3750915707379192;0.041490666999192856;0.020707928586170505;1.0;0.01659509817192391;0.0;0.7054657534722762;3.079031734134545;2.0546768409668257;0.002323214530945649;0.025719913239244895;0.15307113973246744;0.5693259890817752;0.003195212829514807;0.43031454275104697;0.026195552540544065
1990-05-01;0.0;0.0;1.5292127407407412;-0.256200513330162;0.13406959530492413;0.026929309574346482;0.7275676846793657;0.22548553922153397;57.008629738030685;0.31456577432071475;0.015909935097363968;0.5753979371902448;0.1522096274838981;0.24502851349365368;0.028065279145187482;0.5377402378875676;0.149801023642189;0.39801920330329954;0.07319931201245547;0.0;0.061252033847870015;0.3746824374933947;0.04129771450381887;0.020607624230363965;1.0;0.01654384557597018;0.0;0.7056362668063468;3.094903947391322;2.056666426955583;0.0023974623019961255;0.025667393174742297;0.15327714218755445;0.5690232722491421;0.003217238826199389;0.43061715881619517;0.0261682466745677
1990-06-01;0.0;0.0;1.5304344814814819;-0.2534769838332645;0.13360822756532262;0.026955128742345624;0.7038739813730401;0.2105586395812867;57.050183839205026;0.3151929895948668;0.01638830769059033;0.5757981899803393;0.15238583811514844;0.2447804656574156;0.02913989298493841;0.5378376755746457;0.1496170896274861;0.401772271441841;0.0753055336677197;0.0;0.061340061179635426;0.3742733042488702;0.04110476200844488;0.020507319874557426;1.0;0.016492592980016447;0.0;0.7058067801404174;3.1107761606480984;2.0586560129443408;0.0024717100730466015;0.025614873110239696;0.15348314464264143;0.568720555416509;0.0032392648228839714;0.4309197748813434;0.026140940808591334
1990-07-01;0.0;0.0;1.5316562222222228;-0.250753454336367;0.1331468598257211;0.02698094791034477;0.6801802780667145;0.19563173994103944;57.091737940379375;0.31582020486901885;0.01686668028381669;0.5761984427704337;0.15256204874639878;0.24453241782117752;0.03021450682468934;0.5379351132617237;0.1494331556127832;0.4055253395803825;0.07741175532298394;0.0;0.06142808851140084;0.37386417100434566;0.04091180951307089;0.020407015518750883;1.0;0.01644134038406271;0.0;0.705977293474488;3.1266483739048754;2.0606455989330987;0.0025459578440970776;0.025562353045737098;0.15368914709772843;0.5684178385838758;0.003261290819568554;0.4312223909464917;0.02611363494261497
1990-08-01;0.0;0.0;1.5328779629629634;-0.24802992483946948;0.1326854920861196;0.027006767078343916;0.656486574760389;0.1807048403007922;57.13329204155372;0.31644742014317095;0.017345052877043052;0.5765986955605282;0.15273825937764912;0.24428436998493946;0.03128912066444027;0.5380325509488018;0.1492492215980803;0.40927840771892404;0.07951797697824817;0.0;0.06151611584316625;0.3734550377598212;0.040718857017696904;0.020306711162944344;1.0;0.01639008778810898;0.0;0.7061478068085586;3.142520587161652;2.0626351849218563;0.0026202056151475536;0.0255098329812345;0.15389514955281544;0.5681151217512428;0.003283316816253137;0.4315250070116399;0.026086329076638607
1990-09-01;0.0;0.0;1.534099703703704;-0.24530639534257195;0.1322241243465181;0.027032586246343058;0.6327928714540634;0.16577794066054496;57.174846142728065;0.317074635417323;0.017823425470269414;0.5769989483506227;0.15291447000889946;0.24403632214870138;0.0323637345041912;0.5381299886358798;0.1490652875833774;0.4130314758574655;0.0816241986335124;0.0;0.06160414317493166;0.3730459045152967;0.040525904522322916;0.020206406807137804;1.0;0.016338835192155246;0.0;0.7063183201426292;3.1583928004184285;2.064624770910614;0.0026944533861980296;0.025457312916731898;0.15410115200790242;0.5678124049186097;0.003305342812937719;0.4318276230767882;0.02605902321066224
1990-10-01;0.0;0.0;1.5353214444444447;-0.24258286584567446;0.13176275660691658;0.0270584054143422;0.6090991681477378;0.1508510410202977;57.21640024390241;0.31770185069147505;0.018301798063495776;0.5773992011407172;0.1530906806401498;0.24378827431246333;0.03343834834394213;0.5382274263229578;0.1488813535686745;0.416784543996007;0.08373042028877664;0.0;0.06169217050669708;0.37263677127077216;0.04033295202694893;0.020106102451331265;1.0;0.016287582596201514;0.0;0.7064888334766998;3.1742650136752055;2.0666143568993713;0.002768701157248506;0.0254047928522293;0.15430715446298943;0.5675096880859766;0.0033273688096223013;0.4321302391419364;0.026031717344685876
1990-11-01;0.0;0.0;1.5365431851851854;-0.23985933634877693;0.13130138886731507;0.027084224582341346;0.5854054648414122;0.13592414138005043;57.25795434507676;0.31832906596562716;0.018780170656722137;0.5777994539308118;0.15326689127140017;0.24354022647622525;0.034512962183693055;0.5383248640100359;0.1486974195539716;0.42053761213454854;0.08583664194404086;0.0;0.06178019783846249;0.3722276380262477;0.04013999953157494;0.020005798095524725;1.0;0.01623633000024778;0.0;0.7066593468107704;3.190137226931982;2.068603942888129;0.0028429489282989816;0.025352272787726702;0.15451315691807643;0.5672069712533435;0.003349394806306884;0.43243285520708463;0.02600441147870951
1990-12-01;0.0;0.0;1.537764925925926;-0.23713580685187943;0.13084002112771356;0.02711004375034049;0.5617117615350866;0.1209972417398032;57.2995084462511;0.3189562812397792;0.0192585432499485;0.5781997067209063;0.1534431019026505;0.2432921786399872;0.035587576023443986;0.5384223016971139;0.14851348553926869;0.42429068027309;0.0879428635993051;0.0;0.0618682251702279;0.3718185047817232;0.03994704703620095;0.019905493739718186;1.0;0.016185077404294045;0.0;0.706829860144841;3.206009440188759;2.0705935288768864;0.002917196699349458;0.0252997527232241;0.1547191593731634;0.5669042544207104;0.0033714208029914667;0.4327354712722329;0.025977105612733146
1991-01-01;0.0;0.0;1.5389866666666667;-0.2344122773549819;0.13037865338811205;0.027135862918339634;0.538018058228761;0.10607034209955593;57.34106254742545;0.31958349651393125;0.01973691584317486;0.5785999595110007;0.15361931253390085;0.24304413080374912;0.036662189863194916;0.538519739384192;0.14832955152456578;0.4280437484116315;0.09004908525456934;0.0;0.06195625250199331;0.37140937153719866;0.03975409454082696;0.019805189383911646;1.0;0.016133824808340313;0.0;0.7070003734789115;3.2218816534455357;2.072583114865644;0.002991444470399934;0.025247232658721502;0.15492516182825042;0.5666015375880773;0.003393446799676049;0.43303808733738114;0.02594979974675678
1991-02-01;0.0;0.0;1.555088851851852;-0.23567655500279888;0.12990052363163107;0.0274704099951596;0.5791183370548876;0.10499891604493161;57.35115345076782;0.3199516096773469;0.020349420619615484;0.5785134560147049;0.15376581114783094;0.24292669116878912;0.03658732628494825;0.5388153351296951;0.1484549172776629;0.42466854672909354;0.09000727370946218;0.0;0.06220582862527567;0.3740153519531952;0.04005845167350663;0.019702233461702717;1.0;0.01608274133975406;0.0;0.7078092315440521;3.278073914224401;2.0709888167995385;0.0030909362631250993;0.025191279246332098;0.15514501846157241;0.5663153687450564;0.003997153802494175;0.43332418271347684;0.025941986154096257
