date,bank capital to assets ratio,bank nonperforming loans,cereal yield,energy imports,food exports,high-tech exports,inflation,lending interest rate,life expectancy,population density,real interest rate,broad money,exports of goods and services,gross domestic savings,high-tech value added,household consumption expenditure,imports of goods and services,listed companies,manufacturing value added,r and d spend,services trade,trade,government debt service,government interest payments external debt,government tax revenue,birth deaths,broadband subscriptions,electricity access,co2 emissions,electricity consumption,mobile subscriptions,newborns,overweight,rural population,unemployed,urban population,workers,Brazil,China,Colombia,France,Ghana,India,Indonesia,Japan,Netherlands,Senegal,Singapore,Switzerland,United States
1985-08-01,0.0,0.0,1.4556731111111112,-0.23205934836147024,0.14008265115351312,0.0,0.3529768673194513,0.050870809812736166,55.215025338753385,0.28701759228149,0.01605544876533045,0.5511431664198395,0.1292158078017174,0.2341728623403344,0.0,0.5485711660496972,0.1234231516827172,0.3899987067725456,0.058402741314787225,0.0,0.059873043125221716,0.35947220397933793,0.04911868746500063,0.02676885628044914,1.0,0.019204271494112995,0.0,0.0,2.9727079468448814,1.569948526420221,0.00023583501407579643,0.02735432646950326,0.14087940232004087,0.586144777144151,0.003299705505517694,0.4135021142047085,0.02616900330840254,1.799957144071359,0.0,0.21029009050953185,0.039104316764520766,0.18623759657054012,0.07407788133528108,0.05365112459689543,0.01194207860549741,0.00989696309097528,0.09024478157656854,-0.006082757491728511,0.018690926195421502,0.02584546234738975
1985-09-01,0.0,0.0,1.4567604444444446,-0.2343986603377228,0.14064032956979458,0.0,0.3054407085432765,0.05129531328449067,55.26632542005419,0.2874437375116283,0.01686325990393512,0.5534799545783717,0.1291157434951769,0.23386664217052425,0.0,0.5488285249065941,0.12362302716867088,0.3944395228840295,0.05843153501714087,0.0,0.059715724338886673,0.3567087965678442,0.04922528285347329,0.026677010451363888,1.0,0.01916952761085773,0.0,0.0,2.9724895781399745,1.5717251963805394,0.0002474189877569324,0.027361323617830127,0.14108518177456214,0.5858453201032616,0.003283430895854274,0.4138014382887274,0.026169849219983436,1.734251080426113,0.0,0.2059169932485287,0.03636050524724493,0.19812090940943236,0.07672392787524263,0.05456623360102037,0.010744836483304356,0.008084266371753664,0.08456538235039349,-0.007637612721211708,0.016453358696131758,0.024472465322597302
1985-10-01,0.0,0.0,1.4578477777777783,-0.2367379723139753,0.14119800798607607,0.0,0.25790454976710164,0.051719816756245166,55.31762550135501,0.2878698827417665,0.017671071042539784,0.5558167427369041,0.12901567918863638,0.23356042200071406,0.0,0.5490858837634909,0.1238229026546245,0.3988803389955133,0.05846032871949451,0.0,0.05955840555255164,0.35394538915635043,0.04933187824194595,0.02658516462227864,1.0,0.019134783727602474,0.0,0.0,2.972271209435068,1.573501866340857,0.0002590029614380684,0.027368320766156997,0.1412909612290834,0.5855458630623721,0.003267156286190854,0.4141007623727464,0.02617069513156433,1.6685450167808673,0.0,0.2015438959875255,0.0336166937299691,0.2100042222483245,0.0793699744152042,0.0554813426051453,0.009547594361111298,0.006271569652532047,0.0788859831242184,-0.009192467950694904,0.014215791196842015,0.023099468297804848
1985-11-01,0.0,0.0,1.4589351111111115,-0.23907728429022784,0.14175568640235756,0.0,0.2103683909909268,0.05214432022799967,55.36892558265582,0.28829602797190473,0.018478882181144445,0.5581535308954364,0.12891561488209588,0.2332542018309038,0.0,0.5493432426203877,0.12402277814057815,0.4033211551069972,0.058489122421848165,0.0,0.05940108676621661,0.3511819817448566,0.04943847363041862,0.026493318793193388,1.0,0.01910003984434721,0.0,0.0,2.9720528407301607,1.5752785363011752,0.0002705869351192044,0.027375317914483856,0.1414967406836047,0.5852464060214826,0.0032508816765274336,0.41440008645676535,0.02617154104314522,1.6028389531356215,0.0,0.19717079872652235,0.03087288221269327,0.22188753508721665,0.08201602095516576,0.05639645160927024,0.008350352238918243,0.004458872933310428,0.07320658389804335,-0.0107473231801781,0.011978223697552276,0.0217264712730124
1985-12-01,0.0,0.0,1.4600224444444452,-0.2414165962664804,0.14231336481863902,0.0,0.16283223221475196,0.05256882369975417,55.420225663956636,0.288722173202043,0.01928669331974912,0.5604903190539686,0.12881555057555535,0.2329479816610936,0.0,0.5496006014772845,0.1242226536265318,0.40776197121848107,0.05851791612420181,0.0,0.05924376797988156,0.3484185743333628,0.04954506901889128,0.02640147296410814,1.0,0.01906529596109195,0.0,0.0,2.971834472025254,1.577055206261493,0.00028217090880034037,0.02738231506281072,0.141702520138126,0.5849469489805932,0.003234607066864013,0.4146994105407843,0.026172386954726116,1.5371328894903755,0.0,0.1927977014655192,0.02812907069541744,0.2337708479261088,0.08466206749512734,0.057311560613395165,0.0071531101167251875,0.0026461762140888127,0.06752718467186829,-0.012302178409661302,0.009740656198262532,0.02035347424821995
1986-01-01,0.0,0.0,1.4611097777777786,-0.2437559082427329,0.1428710432349205,0.0,0.11529607343857705,0.05299332717150867,55.47152574525744,0.28914831843218125,0.020094504458353785,0.562827107212501,0.12871548626901486,0.2326417614912834,0.0,0.5498579603341813,0.12442252911248546,0.41220278732996496,0.05854670982655545,0.0,0.05908644919354654,0.34565516692186893,0.04965166440736394,0.026309627135022887,1.0,0.019030552077836688,0.0,0.0,2.9716161033203465,1.5788318762218112,0.0002937548824814764,0.027389312211137586,0.14190829959264728,0.5846474919397037,0.003218332457200593,0.4149987346248032,0.02617323286630701,1.4714268258451295,0.0,0.18842460420451604,0.0253852591781416,0.245654160765001,0.0873081140350889,0.058226669617520085,0.0059558679945321295,0.0008334794948671928,0.06184778544569323,-0.0138570336391445,0.007503088698972791,0.0189804772234275
1986-02-01,0.0,0.0,1.4574532222222232,-0.2431570578279779,0.1420303714428371,0.0,0.11876827590314593,0.05339986320662525,55.56834512195121,0.2895884764622854,0.018937980806615302,0.5647221193961472,0.12893354977156662,0.2327064295563873,0.0,0.5499100587688472,0.12472257543390328,0.4137419923940173,0.058436987557438425,0.0,0.05903126221681289,0.3456974276089215,0.049668045832625546,0.02630487933493833,1.0,0.0189917604352843,0.0,0.0,2.9762849726306713,1.5833806070383551,0.0003114827873111681,0.0273843595513266,0.1421220826102782,0.5843474047474753,0.003273778698771945,0.4152986836224811,0.026177393826400226,1.539088138577977,0.006028196275546692,0.19214091303008785,0.02601056942496427,0.2583622039325311,0.08736467871595432,0.061106660592406666,0.005564693029734968,0.00018802029418092369,0.05324320016993707,-0.012266192067590966,0.008078104993685432,0.02045257346940595
1986-03-01,0.0,0.0,1.4537966666666673,-0.2425582074132229,0.14118969965075368,0.0,0.1222404783677148,0.05380639924174183,55.66516449864497,0.29002863449238964,0.01778145715487682,0.5666171315797934,0.12915161327411834,0.2327710976214912,0.0,0.5499621572035132,0.1250226217553211,0.4152811974580696,0.05832726528832138,0.0,0.05897607524007925,0.3457396882959739,0.04968442725788716,0.026300131534853773,1.0,0.01895296879273192,0.0,0.0,2.9809538419409938,1.587929337854899,0.00032921069214085984,0.02737940689151561,0.14233586562790912,0.5840473175552469,0.0033292249403432963,0.41559863262015895,0.02618155478649344,1.6067494513108251,0.012056392551093384,0.19585722185565968,0.026635879671786933,0.2710702471000613,0.08742124339681975,0.06398665156729325,0.0051735180649378045,-0.0004574389065053456,0.04463861489418092,-0.010675350496037432,0.008653121288398074,0.0219246697153844
1986-04-01,0.0,0.0,1.4501401111111116,-0.2419593569984679,0.14034902785867026,0.0,0.12571268083228365,0.054212935276858415,55.76198387533874,0.2904687925224938,0.016624933503138338,0.5685121437634397,0.12936967677667013,0.2328357656865951,0.0,0.5500142556381791,0.12532266807673892,0.4168204025221219,0.05821754301920435,0.0,0.058920888263345586,0.3457819489830264,0.049700808683148766,0.02629538373476922,1.0,0.018914177150179536,0.0,0.0,2.9856227112513176,1.5924780686714433,0.00034693859697055164,0.027374454231704617,0.14254964864554007,0.5837472303630185,0.0033846711819146475,0.4158985816178368,0.026185715746586652,1.6744107640436725,0.018084588826640074,0.19957353068123151,0.0272611899186096,0.28377829026759144,0.08747780807768518,0.06686664254217982,0.004782343100140643,-0.001102898107191615,0.03603402961842477,-0.0090845089244839,0.009228137583110715,0.02339676596136285
1986-05-01,0.0,0.0,1.4464835555555562,-0.2413605065837129,0.13950835606658682,0.0,0.12918488329685254,0.05461947131197499,55.85880325203253,0.290908950552598,0.015468409851399856,0.570407155947086,0.1295877402792219,0.23290043375169894,0.0,0.550066354072845,0.12562271439815675,0.4183596075861742,0.05810782075008732,0.0,0.058865701286611935,0.3458242096700789,0.04971719010841038,0.026290635934684663,1.0,0.018875385507627157,0.0,0.0,2.990291580561641,1.5970267994879868,0.0003646665018002434,0.027369501571893627,0.142763431663171,0.5834471431707899,0.003440117423485999,0.4161985306155147,0.026189876706679868,1.74207207677652,0.024112785102186767,0.20328983950680332,0.02788650016543227,0.2964863334351216,0.0875343727585506,0.06974663351706639,0.0043911681353434795,-0.001748357307877884,0.027429444342668613,-0.007493667352930369,0.00980315387782336,0.0248688622073413
1986-06-01,0.0,0.0,1.4428270000000003,-0.24076165616895784,0.1386676842745034,0.0,0.13265708576142146,0.055026007347091566,55.95562262872629,0.2913491085827022,0.014311886199661375,0.5723021681307322,0.12980580378177364,0.2329651018168029,0.0,0.5501184525075109,0.12592276071957456,0.4198988126502265,0.057998098480970275,0.0,0.0588105143098783,0.34586647035713136,0.04973357153367199,0.02628588813460011,1.0,0.018836593865074767,0.0,0.0,2.9949604498719653,1.6015755303045307,0.0003823944066299351,0.02736454891208264,0.1429772146808019,0.5831470559785615,0.0034955636650573505,0.4164984796131925,0.026194037666773088,1.8097333895093677,0.030140981377733463,0.2070061483323752,0.02851181041225493,0.3091943766026517,0.08759093743941603,0.07262662449195298,0.003999993170546318,-0.002393816508564153,0.01882485906691246,-0.005902825781376837,0.010378170172536002,0.026340958453319747
1986-07-01,0.0,0.0,1.4391704444444449,-0.2401628057542028,0.13782701248241996,0.0,0.1361292882259903,0.05543254338220815,56.05244200542006,0.29178926661280635,0.013155362547922891,0.5741971803143785,0.1300238672843254,0.2330297698819068,0.0,0.5501705509421768,0.1262228070409924,0.4214380177142788,0.05788837621185325,0.0,0.05875532733314465,0.34590873104418385,0.0497499529589336,0.026281140334515552,1.0,0.018797802222522385,0.0,0.0,2.9996293191822887,1.6061242611210746,0.00040012231145962685,0.027359596252271648,0.14319099769843285,0.5828469687863331,0.0035510099066287017,0.4167984286108704,0.026198198626866304,1.877394702242215,0.03616917765328015,0.21072245715794705,0.0291371206590776,0.3219024197701819,0.08764750212028145,0.07550661546683955,0.003608818205749155,-0.003039275709250423,0.010220273791156307,-0.004311984209823304,0.010953186467248644,0.0278130546992982
1986-08-01,0.0,0.0,1.4355138888888892,-0.2395639553394478,0.13698634069033655,0.0,0.13960149069055916,0.05583907941732473,56.14926138211382,0.2922294246429106,0.01199883889618441,0.5760921924980248,0.13024193078687718,0.23309443794701065,0.0,0.5502226493768428,0.1265228533624102,0.4229772227783311,0.057778653942736215,0.0,0.058700140356411,0.3459509917312363,0.049766334384195206,0.026276392534431,1.0,0.01875901057997,0.0,0.0,3.0042981884926117,1.6106729919376186,0.00041785021628931853,0.02735464359246066,0.14340478071606375,0.5825468815941047,0.003606456148200053,0.4170983776085483,0.026202359586959517,1.9450560149750624,0.04219737392882685,0.21443876598351885,0.029762430905900264,0.3346104629377121,0.08770406680114687,0.07838660644172613,0.003217643240951993,-0.0036847349099366922,0.0016156885154001571,-0.0027211426382697714,0.011528202761961287,0.02928515094527665
1986-09-01,0.0,0.0,1.4318573333333335,-0.2389651049246928,0.13614566889825316,0.0,0.14307369315512805,0.056245615452441305,56.2460807588076,0.29266958267301474,0.010842315244445929,0.5779872046816711,0.13045999428942892,0.2331591060121145,0.0,0.5502747478115088,0.12682289968382804,0.42451642784238336,0.057668931673619174,0.0,0.05864495337967735,0.3459932524182888,0.04978271580945681,0.02627164473434644,1.0,0.01872021893741762,0.0,0.0,3.008967057802936,1.6152217227541623,0.0004355781211190103,0.02734969093264967,0.1436185637336947,0.5822467944018763,0.0036619023897714047,0.4173983266062261,0.026206520547052737,2.01271732770791,0.048225570204373534,0.21815507480909066,0.03038774115272293,0.34731850610524223,0.08776063148201231,0.0812665974166127,0.0028264682761548303,-0.004330194110622961,-0.006988896760355996,-0.0011303010667162387,0.012103219056673928,0.030757247191255093
1986-10-01,0.0,0.0,1.4282007777777783,-0.23836625450993776,0.13530499710616972,0.0,0.14654589561969694,0.05665215148755789,56.34290013550137,0.29310974070311896,0.009685791592707443,0.5798822168653173,0.1306780577919807,0.2332237740772184,0.0,0.5503268462461747,0.12712294600524585,0.4260556329064357,0.05755920940450215,0.0,0.0585897664029437,0.34603551310534125,0.049799097234718426,0.026266896934261885,1.0,0.01868142729486524,0.0,0.0,3.0136359271132602,1.6197704535707065,0.00045330602594870217,0.027344738272838683,0.1438323467513256,0.5819467072096478,0.0037173486313427572,0.417698275603904,0.026210681507145957,2.0803786404407583,0.054253766479920223,0.2218713836346625,0.0310130513995456,0.3600265492727724,0.08781719616287773,0.08414658839149927,0.0024352933113576678,-0.004975653311309229,-0.015593482036112147,0.00046054050483729415,0.012678235351386572,0.03222934343723355
1986-11-01,0.0,0.0,1.4245442222222224,-0.23776740409518274,0.1344643253140863,0.0,0.1500180980842658,0.05705868752267448,56.43971951219513,0.2935498987332231,0.008529267940968963,0.5817772290489636,0.13089612129453246,0.2332884421423223,0.0,0.5503789446808406,0.12742299232666368,0.427594837970488,0.05744948713538511,0.0,0.05853457942621005,0.3460777737923937,0.04981547865998003,0.026262149134177327,1.0,0.018642635652312854,0.0,0.0,3.018304796423583,1.6243191843872502,0.00047103393077839385,0.02733978561302769,0.14404612976895653,0.5816466200174194,0.0037727948729141076,0.41799822460158187,0.02621484246723917,2.1480399531736047,0.06028196275546693,0.22558769246023436,0.03163836164636826,0.37273459244030255,0.08787376084374315,0.08702657936638586,0.0020441183465605053,-0.0056211125119955,-0.0241980673118683,0.002051382076390825,0.013253251646099213,0.033701439683212
1986-12-01,0.0,0.0,1.4208876666666668,-0.2371685536804277,0.13362365352200287,0.0,0.15349030054883467,0.05746522355779105,56.536538888888906,0.2939900567633273,0.0073727442892304795,0.5836722412326097,0.1311141847970842,0.23335311020742625,0.0,0.5504310431155065,0.1277230386480815,0.4291340430345403,0.05733976486626807,0.0,0.05847939244947641,0.34612003447944617,0.04983186008524165,0.02625740133409277,1.0,0.018603844009760468,0.0,0.0,3.0229736657339066,1.628867915203794,0.0004887618356080856,0.0273348329532167,0.14425991278658748,0.581346532825191,0.0038282411144854593,0.4182981735992597,0.026219003427332386,2.215701265906453,0.06631015903101363,0.22930400128580616,0.03226367189319093,0.3854426356078327,0.08793032552460857,0.08990657034127242,0.0016529433817633428,-0.006266571712681769,-0.03280265258762445,0.003642223647944358,0.013828267940811855,0.03517353592919045
1987-01-01,0.0,0.0,1.4172311111111107,-0.2365697032656727,0.13278298172991945,0.0,0.15696250301340356,0.05787175959290763,56.63335826558268,0.2944302147934315,0.006216220637491999,0.585567253416256,0.13133224829963594,0.2334177782725301,0.0,0.5504831415501724,0.12802308496949932,0.4306732480985926,0.05723004259715105,0.0,0.05842420547274276,0.34616229516649866,0.04984824151050325,0.026252653534008217,1.0,0.018565052367208085,0.0,0.0,3.0276425350442304,1.6334166460203383,0.0005064897404377773,0.02732988029340571,0.1444736958042184,0.5810464456329626,0.00388368735605681,0.4185981225969376,0.0262231643874256,2.2833625786393004,0.0723383553065603,0.23302031011137803,0.032888982140013595,0.3981506787753629,0.08798689020547401,0.09278656131615899,0.0012617684169661805,-0.006912030913368039,-0.0414072378633806,0.00523306521949789,0.014403284235524496,0.0366456321751689
1987-02-01,0.0,0.0,1.4217984814814817,-0.2401909445115741,0.13222737345311725,0.0,0.20926312610174447,0.5099635901358287,56.5716246883469,0.2948680666368756,0.009212977798165968,0.5878070828908109,0.13166676838814445,0.2341967058505948,0.0,0.5502096867847119,0.12835749114671344,0.43245728448208537,0.05718084753972071,0.0,0.058404439705192074,0.3470432378334,0.05007525915875074,0.026171489802006696,1.0,0.01851301784053013,0.0,0.0,3.0339285628917003,1.6376336324679024,0.0005347928017867548,0.027288635253093937,0.1446788270154471,0.5807467509924146,0.003858877735557143,0.4188976571268234,0.026223711763804364,2.617343358218247,0.08198667398507636,0.23702561370553255,0.03239891302424672,0.39110417856614665,0.08847529586179577,0.09175882049917156,0.0017220856992669162,-0.00572107579913109,-0.03947886991709303,0.006066297444811682,0.014763393192967456,0.03698994708344156
1987-03-01,0.0,0.0,1.4263658518518518,-0.24381218575747554,0.13167176517631504,0.0,0.2615637491900855,0.9620554206787496,56.509891111111116,0.2953059184803196,0.012209734958839934,0.5900469123653656,0.13200128847665296,0.2349756334286594,0.0,0.5499362320192516,0.1286918973239276,0.43424132086557815,0.057131652482290365,0.0,0.058384673937641386,0.3479241805003013,0.05030227680699823,0.026090326070005183,1.0,0.018460983313852184,0.0,0.0,3.0402145907391698,1.6418506189154665,0.000563095863135732,0.02724739021278216,0.14488395822667582,0.5804470563518666,0.0038340681150574756,0.4191971916567093,0.026224259140183125,2.9513241377971937,0.09163499266359243,0.2410309172996872,0.03190884390847985,0.3840576783569304,0.08896370151811751,0.09073107968218412,0.0021824029815676518,-0.0045301206848941435,-0.03755050197080547,0.006899529670125475,0.015123502150410415,0.03733426199171423
1987-04-01,0.0,0.0,1.4309332222222222,-0.2474334270033769,0.13111615689951284,0.0,0.31386437227842645,1.4141472512216708,56.44815753387535,0.29574377032376364,0.015206492119513903,0.5922867418399204,0.13233580856516144,0.23575456100672404,0.0,0.5496627772537912,0.12902630350114175,0.4360253572490709,0.057082457424860025,0.0,0.05836490817009071,0.3488051231672027,0.05052929445524571,0.02600916233800366,1.0,0.01840894878717424,0.0,0.0,3.04650061858664,1.6460676053630308,0.0005913989244847094,0.027206145172470383,0.14508908943790452,0.5801473617113185,0.0038092584945578077,0.4194967261865952,0.026224806516561887,3.2853049173761404,0.10128331134210848,0.2450362208938417,0.03141877479271297,0.3770111781477142,0.08945210717443926,0.08970333886519669,0.0026427202638683875,-0.0033391655706571967,-0.0356221340245179,0.007732761895439267,0.015483611107853372,0.037678576899986896
1987-05-01,0.0,0.0,1.4355005925925926,-0.2510546682492784,0.1305605486227106,0.0,0.36616499536676733,1.866239081764592,56.386423956639575,0.2961816221672077,0.018203249280187867,0.5945265713144751,0.13267032865366996,0.2365334885847887,0.0,0.5493893224883307,0.1293607096783559,0.4378093936325637,0.057033262367429685,0.0,0.05834514240254004,0.349686065834104,0.0507563121034932,0.02592799860600214,1.0,0.018356914260496286,0.0,0.0,3.0527866464341087,1.6502845918105948,0.0006197019858336867,0.02716490013215861,0.14529422064913325,0.5798476670707705,0.0037844488740581407,0.4197962607164811,0.02622535389294065,3.619285696955087,0.11093163002062452,0.24904152448799635,0.030928705676946094,0.3699646779384979,0.089940512830761,0.08867559804820924,0.0031030375461691233,-0.002148210456420249,-0.03369376607823034,0.008565994120753059,0.015843720065296333,0.03802289180825957
1987-06-01,0.0,0.0,1.4400679629629634,-0.2546759094951798,0.1300049403459084,0.0,0.4184656184551084,2.318330912307513,56.3246903794038,0.2966194740106518,0.02120000644086184,0.5967664007890299,0.13300484874217844,0.23731241616285334,0.0,0.5491158677228702,0.12969511585557006,0.4395934300160565,0.05698406730999935,0.0,0.058325376634989365,0.35056700850100536,0.050983329751740684,0.025846834874000617,1.0,0.01830487973381834,0.0,0.0,3.0590726742815786,1.6545015782581591,0.0006480050471826639,0.02712365509184684,0.14549935186036195,0.5795479724302225,0.0037596392535584736,0.4200957952463669,0.02622590126931941,3.9532664765340337,0.1205799486991406,0.2530468280821509,0.03043863656117922,0.3629181777292817,0.09042891848708276,0.08764785723122179,0.0035633548284698595,-0.0009572553421833014,-0.03176539813194277,0.009399226346066852,0.01620382902273929,0.03836720671653223
1987-07-01,0.0,0.0,1.4446353333333333,-0.2582971507410812,0.1294493320691062,0.0,0.4707662415434494,2.770422742850434,56.26295680216803,0.29705732585409583,0.02419676360153581,0.5990062302635846,0.13333936883068692,0.238091343740918,0.0,0.5488424129574099,0.13002952203278415,0.4413774663995492,0.05693487225256901,0.0,0.05830561086743868,0.3514479511679067,0.05121034739998817,0.025765671141999104,1.0,0.018252845207140385,0.0,0.0,3.0653587021290485,1.6587185647057234,0.0006763081085316414,0.027082410051535062,0.14570448307159067,0.5792482777896745,0.003734829633058806,0.4203953297762528,0.026226448645698168,4.28724725611298,0.13022826737765664,0.25705213167630553,0.02994856744541235,0.35587167752006543,0.0909173241434045,0.08662011641423435,0.004023672110770596,0.00023369977205364535,-0.0298370301856552,0.010232458571380644,0.01656393798018225,0.0387115216248049
1987-08-01,0.0,0.0,1.449202703703704,-0.26191839198698263,0.12889372379230402,0.0,0.5230668646317903,3.222514573393356,56.20122322493225,0.29749517769753986,0.027193520762209773,0.6012460597381394,0.13367388891919546,0.23887027131898264,0.0,0.5485689581919495,0.13036392820999831,0.44316150278304206,0.056885677195138665,0.0,0.058285845099888,0.35232889383480803,0.051437365048235664,0.025684507409997583,1.0,0.018200810680462438,0.0,0.0,3.0716447299765184,1.6629355511532875,0.0007046111698806186,0.027041165011223285,0.14590961428281934,0.5789485831491265,0.0037100200125591383,0.42069486430613867,0.026226996022076933,4.621228035691926,0.1398765860561727,0.2610574352704601,0.02945849832964547,0.3488251773108492,0.09140572979972623,0.08559237559724693,0.0044839893930713305,0.0014246548862905939,-0.027908662239367638,0.011065690796694436,0.016924046937625208,0.03905583653307757
1987-09-01,0.0,0.0,1.4537700740740742,-0.26553963323288404,0.12833811551550178,0.0,0.5753674877201314,3.674606403936276,56.139489647696465,0.29793302954098394,0.030190277922883743,0.6034858892126942,0.13400840900770392,0.2396491988970473,0.0,0.548295503426489,0.13069833438721246,0.4449455391665348,0.056836482137708325,0.0,0.05826607933233732,0.3532098365017094,0.05166438269648314,0.025603343677996063,1.0,0.018148776153784484,0.0,0.0,3.0779307578239883,1.6671525376008518,0.000732914231229596,0.026999919970911508,0.14611474549404807,0.5786488885085784,0.0036852103920594712,0.4209943988360245,0.02622754339845569,4.955208815270874,0.14952490473468874,0.2650627388646147,0.0289684292138786,0.341778677101633,0.091894135456048,0.08456463478025948,0.0049443066753720654,0.002615610000527541,-0.025980294293080068,0.011898923022008229,0.01728415589506816,0.03940015144135023
1987-10-01,0.0,0.0,1.4583374444444446,-0.26916087447878545,0.12778250723869955,0.0,0.6276681108084723,4.126698234479196,56.0777560704607,0.298370881384428,0.03318703508355771,0.6057257186872489,0.13434292909621245,0.240428126475112,0.0,0.5480220486610285,0.1310327405644266,0.4467295755500276,0.056787287080277984,0.0,0.058246313564786635,0.3540907791686107,0.05189140034473063,0.025522179945994542,1.0,0.018096741627106533,0.0,0.0,3.0842167856714573,1.671369524048416,0.0007612172925785734,0.02695867493059973,0.1463198767052768,0.5783491938680304,0.0036604007715598037,0.4212939333659104,0.026228090774834456,5.28918959484982,0.15917322341320486,0.26906804245876925,0.028478360098111718,0.33473217689241674,0.09238254111236976,0.08353689396327202,0.005404623957672802,0.0038065651147644883,-0.024051926346792502,0.012732155247322022,0.017644264852511124,0.0397444663496229
1987-11-01,0.0,0.0,1.462904814814815,-0.2727821157246869,0.12722689896189734,0.0,0.6799687338968132,4.578790065022118,56.01602249322492,0.29880873322787205,0.03618379224423168,0.6079655481618037,0.1346774491847209,0.2412070540531766,0.0,0.5477485938955682,0.13136714674164074,0.4485136119335203,0.05673809202284765,0.0,0.05822654779723596,0.3549717218355121,0.05211841799297812,0.025441016213993025,1.0,0.018044707100428586,0.0,0.0,3.0905028135189263,1.6755865104959802,0.0007895203539275506,0.02691742989028796,0.1465250079165055,0.5780494992274824,0.0036355911510601367,0.42159346789579627,0.026228638151213214,5.623170374428767,0.1688215420917209,0.2730733460529239,0.027988290982344847,0.3276856766832005,0.0928709467686915,0.08250915314628457,0.005864941239973539,0.004997520229001436,-0.022123558400504936,0.013565387472635814,0.018004373809954084,0.04008878125789556
1987-12-01,0.0,0.0,1.4674721851851853,-0.2764033569705883,0.12667129068509514,0.0,0.7322693569851542,5.030881895565039,55.95428891598915,0.2992465850713161,0.03918054940490565,0.6102053776363584,0.13501196927322942,0.24198598163124124,0.0,0.5474751391301078,0.13170155291885488,0.4502976483170131,0.0566888969654173,0.0,0.058206782029685274,0.3558526645024134,0.0523454356412256,0.025359852481991508,1.0,0.01799267257375064,0.0,0.0,3.096788841366397,1.6798034969435442,0.000817823415276528,0.026876184849976184,0.14673013912773422,0.5777498045869344,0.003610781530560469,0.4218930024256822,0.026229185527591983,5.957151154007713,0.17846986077023694,0.2770786496470785,0.02749822186657797,0.3206391764739843,0.09335935242501324,0.08148141232929715,0.0063252585222742744,0.006188475343238383,-0.02019519045421737,0.01439861969794961,0.018364482767397043,0.04043309616616824
1988-01-01,0.0,0.0,1.4720395555555557,-0.2800245982164897,0.12611568240829293,0.01643096129408319,0.7845699800734952,5.48297372610796,55.89255533875338,0.29968443691476016,0.042177306565579616,0.6124452071109132,0.1353464893617379,0.2427649092093059,0.0,0.5472016843646473,0.13203595909606902,0.4520816847005058,0.056639701907986964,0.0,0.0581870162621346,0.35673360716931474,0.05257245328947309,0.025278688749989987,1.0,0.017940638047072684,0.0,0.0,3.1030748692138665,1.6840204833911083,0.0008461264766255052,0.02683493980966441,0.14693527033896292,0.5774501099463863,0.0035859719100608018,0.42219253695556797,0.02622973290397074,6.2911319335866605,0.18811817944875303,0.28108395324123303,0.027008152750811098,0.3135926762647681,0.09384775808133501,0.0804536715123097,0.006785575804575009,0.0073794304574753295,-0.0182668225079298,0.0152318519232634,0.01872459172484,0.0407774110744409
1988-02-01,0.0,0.0,1.4731772592592594,-0.2805568733171125,0.1256867384012425,0.01685050936026299,0.7709058403070261,5.0391622351267085,55.90808841915085,0.3001249955479883,0.03911592863939243,0.612332271361028,0.1353122386170185,0.2436269691391149,0.0,0.545159166315085,0.13208811098476672,0.4563038179665692,0.056597377110881565,0.0,0.05823965193542852,0.35833461734332434,0.052157092734099963,0.025252074052747483,1.0,0.017889596884727126,0.0,0.0,3.105383252388908,1.6868118084863137,0.000892770715740923,0.0267919280356142,0.14716303511218964,0.5771580575539743,0.003563455355469225,0.4224844749234984,0.02623407416226456,6.959141830462996,0.1876463631298276,0.2792165833878545,0.027672725194083075,0.3084796966006895,0.08874591166635512,0.07909548191540862,0.008113685838063092,0.007666278049167218,-0.016371829514959527,0.015917077822957225,0.019793616664647715,0.04140179600997873
1988-03-01,0.0,0.0,1.4743149629629633,-0.2810891484177353,0.12525779439419207,0.017270057426442782,0.7572417005405571,4.595350744145456,55.92362149954832,0.30056555418121644,0.036054550713205236,0.6122193356111428,0.1352779878722991,0.2444890290689239,0.0,0.5431166482655228,0.13214026287346442,0.4605259512326325,0.05655505231377615,0.0,0.058292287608722425,0.35993562751733393,0.05174173217872684,0.02522545935550496,1.0,0.01783855572238157,0.0,0.0,3.10769163556395,1.6896031335815191,0.0009394149548563408,0.026748916261564,0.14739079988541634,0.5768660051615623,0.0035409388008776493,0.4227764128914288,0.026238415420558384,7.627151727339332,0.18717454681090215,0.2773492135344761,0.02833729763735505,0.3033667169366109,0.08364406525137527,0.07773729231850754,0.009441795871551173,0.007953125640859109,-0.01447683652198925,0.01660230372265105,0.02086264160445543,0.042026180945516564
